hab_lbl,P. Zone Class,P. Mass Class,P. Composition Class,P. Atmosphere Class,P. Min Mass (EU),P. Mass (EU),P. Radius (EU),P. Density (EU),P. Gravity (EU),P. Esc Vel (EU),P. SFlux Min (EU),P. SFlux Mean (EU),P. SFlux Max (EU),P. Teq Min (K),P. Teq Mean (K),P. Teq Max (K),P. Ts Min (K),P. Ts Mean (K),P. Ts Max (K),P. Surf Press (EU),P. Mag,P. Appar Size (deg),P. Period (days),P. Sem Major Axis (AU),P. Eccentricity,P. Mean Distance (AU),P. Inclination (deg),P. Omega (deg),S. Mass (SU),S. Radius (SU),S. Teff (K),S. Luminosity (SU),S. [Fe/H],S. Age (Gyrs),S. Appar Mag,S. Mag from Planet,S. Size from Planet (deg),S. Hab Zone Min (AU),S. Hab Zone Max (AU),P. HZD,P. HZC,P. HZA,P. HZI,P. ESI,P. Habitable
0,2,2,3,2,18.2179136691,10.88,2.03,1.31,2.65,2.32,9.711571,9.711573,9.711575,449.7,449.7,449.7,495.1,495.1,495.1,14.2,-21.2,3.85,29.35,0.1721,0,0.17,86.8916666667,0,0.79,0.74,4919,0.287648,-0.1280114286,3.24,15.7,-29.2,2.2916,0.422,1.023,-1.83,-0.13,0.38,0.35,0.38,0
0,2,2,3,2,18.2179136691,7.73,1.86,1.2,2.24,2.04,30.66491,30.66491,30.66492,599.5,599.5,599.5,643.1,643.1,643.1,9.3,-22.26,3.53,25.16,0.1657,0,0.17,86.8916666667,0,0.96,0.95,5679,0.842218,-0.1280114286,4.79,15.8,-30.5,3.0552,0.693,1.637,-2.12,-0.14,-0.12,0.32,0.3,0
0,2,2,3,2,18.2179136691,5.02,1.66,1.1,1.83,1.74,27.04033,27.04033,27.04034,581,581,581,622.3,622.3,622.3,5.5,-21.87,3.15,31.78,0.1976,0,0.2,86.8916666667,0,1.02,1.01,5828,1.055871,-0.1280114286,3.89,14.2,-30.3,2.7241,0.769,1.809,-2.1,-0.15,-0.33,0.32,0.32,0
0,2,4,3,3,18.2179136691,0.86,1,0.87,0.86,0.93,292.4966,292.4966,292.4966,1053.6,1053.6,1053.6,1086.3,1086.3,1086.3,0.7,-23.36,1.89,5.33,0.0601,0,0.06,86.8916666667,0,1.02,1.01,5828,1.055871,-0.1280114286,3.89,14.2,-32.9,8.9676,0.769,1.809,-2.36,-0.17,-1.18,0.27,0.3,0
0,2,2,3,2,18.2179136691,6.4,1.77,1.16,2.05,1.9,7.07806,7.07806,7.078062,415.6,415.6,415.6,458.1,458.1,458.1,7.4,-20.55,3.36,31.83,0.1785,0,0.18,86.8916666667,0,0.75,0.71,4726,0.225622,-0.1280114286,3.72,14.4,-28.9,2.1194,0.377,0.921,-1.73,-0.14,0.07,0.37,0.43,0
0,2,4,3,2,18.2179136691,3.88,1.55,1.05,1.63,1.59,29.58953,29.58953,29.58954,594.2,594.2,594.2,634.2,634.2,634.2,4.1,-21.82,2.94,31.18,0.1945,0,0.19,86.8916666667,0,1.01,1.02,5884,1.118873,-0.1280114286,3.89,13.9,-30.4,2.7956,0.789,1.853,-2.12,-0.15,-0.47,0.32,0.32,0
0,2,2,3,2,18.2179136691,5.82,1.72,1.13,1.95,1.84,182.3954,182.3954,182.3954,936.3,936.3,936.3,978.3,978.3,978.3,6.6,-24.04,3.28,8.24,0.0809,0,0.08,86.8916666667,0,1.04,1.05,5893,1.192928,-0.1280114286,3.55,15,-32.4,6.9233,0.814,1.912,-2.34,-0.15,-0.57,0.29,0.28,0
0,2,4,3,3,18.2179136691,1.4,1.15,0.91,1.05,1.1,561.4761,561.4761,561.4763,1240.2,1240.2,1240.2,1275.2,1275.2,1275.2,1.3,-24.39,2.19,3.55,0.0461,0,0.05,86.8916666667,0,1.04,1.05,5893,1.192928,-0.1280114286,3.55,15,-33.6,12.1625,0.814,1.912,-2.4,-0.17,-1.12,0.27,0.29,0
0,2,4,3,2,18.2179136691,1.07,1.06,0.89,0.94,1,23.03062,23.03063,23.03063,558.1,558.1,558.1,591.9,591.9,591.9,0.9,-20.73,2.02,16.3,0.1167,0,0.12,86.8916666667,0,0.8,0.76,4961,0.313902,-0.1280114286,4.57,15.1,-30.2,3.4697,0.44,1.065,-2.03,-0.17,-0.91,0.31,0.35,0
0,2,4,3,2,18.2179136691,2.81,1.41,1,1.41,1.41,384.5724,384.5725,384.5725,1128.2,1128.2,1128.2,1166.6,1166.6,1166.6,2.8,-24.42,2.68,3.64,0.0455,0,0.05,86.8916666667,0,0.95,0.93,5660,0.796382,-0.1280114286,4.57,15.3,-33.2,10.9075,0.674,1.594,-2.37,-0.16,-0.92,0.28,0.29,0
0,2,2,3,2,18.2179136691,8.48,1.9,1.23,2.34,2.11,37.18641,37.18642,37.18642,629.1,629.1,629.1,673.2,673.2,673.2,10.4,-22.52,3.62,38.13,0.2329,0,0.23,86.8916666667,0,1.16,1.25,6159,2.017208,-0.1280114286,3.09,14.6,-30.7,2.8604,1.041,2.432,-2.16,-0.14,-0.1,0.32,0.29,0
0,2,4,3,2,18.2179136691,1.54,1.19,0.92,1.1,1.14,100.0145,100.0145,100.0145,805.7,805.7,805.7,841.2,841.2,841.2,1.4,-22.57,2.26,14.43,0.1193,0,0.12,86.8916666667,0,1.09,1.09,6046,1.424346,-0.1280114286,2.63,13.4,-31.8,4.869,0.881,2.063,-2.29,-0.17,-0.95,0.29,0.3,0
0,2,2,3,2,18.2179136691,14.15,2.16,1.4,3.03,2.56,24.27367,24.27367,24.27367,565.5,565.5,565.5,612.3,612.3,612.3,19.8,-22.33,4.11,36.43,0.2179,0,0.22,86.8916666667,0,1.04,1.04,5870,1.15215,-0.1280114286,3.8,15.2,-30.2,2.5441,0.801,1.883,-2.08,-0.13,0.35,0.32,0.3,0
0,2,2,3,2,18.2179136691,5.14,1.67,1.11,1.85,1.76,99.7039,99.7039,99.70393,805.1,805.1,805.1,846.5,846.5,846.5,5.7,-23.31,3.17,10.36,0.0924,0,0.09,86.8916666667,0,0.98,0.96,5663,0.850391,-0.1280114286,4.57,15.4,-31.8,5.5417,0.697,1.647,-2.27,-0.15,-0.53,0.3,0.28,0
0,2,4,3,2,18.2179136691,1.49,1.18,0.92,1.08,1.13,42.49217,42.49218,42.49218,650.5,650.5,650.5,685.8,685.8,685.8,1.4,-21.62,2.23,11.56,0.0932,0,0.09,86.8916666667,0,0.81,0.78,5100,0.369283,-0.1280114286,4.68,14.6,-30.8,4.46,0.474,1.141,-2.14,-0.17,-0.87,0.3,0.32,0
0,2,2,3,2,18.2179136691,5.82,1.72,1.13,1.95,1.84,40.29136,40.29137,40.29137,641.9,641.9,641.9,683.9,683.9,683.9,6.6,-22.4,3.28,26.08,0.1744,0,0.17,86.8916666667,0,1.04,1.06,5904,1.224861,-0.1280114286,3.98,15.4,-30.8,3.2403,0.824,1.936,-2.17,-0.15,-0.33,0.31,0.3,0
0,2,2,3,2,18.2179136691,7.21,1.83,1.19,2.16,1.99,72.1032,72.10322,72.10323,742.4,742.4,742.4,785.6,785.6,785.6,8.5,-23.15,3.47,14.53,0.1161,0,0.12,86.8916666667,0,0.99,0.98,5796,0.972424,-0.1280114286,4.27,13.8,-31.4,4.4983,0.739,1.741,-2.24,-0.14,-0.32,0.31,0.28,0
0,2,2,3,2,18.2179136691,5.14,1.67,1.11,1.85,1.76,19.49493,19.49493,19.49493,535.3,535.3,535.3,576.8,576.8,576.8,5.7,-21.53,3.17,22.13,0.1461,0,0.15,86.8916666667,0,0.85,0.81,5156,0.416017,-0.1280114286,4.79,14.5,-30,2.9553,0.501,1.205,-2.01,-0.15,-0.26,0.33,0.34,0
0,2,4,3,2,18.2179136691,1.75,1.23,0.94,1.15,1.19,82.46839,82.46839,82.46841,767.7,767.7,767.7,803.9,803.9,803.9,1.6,-22.44,2.34,5.94,0.0596,0,0.06,86.8916666667,0,0.8,0.75,4908,0.29284,-0.1280114286,3.89,14.8,-31.5,6.7111,0.426,1.033,-2.21,-0.16,-0.9,0.3,0.31,0
0,2,4,3,3,18.2179136691,0.89,1.01,0.87,0.88,0.94,53.43964,53.43965,53.43965,688.8,688.8,688.8,721.7,721.7,721.7,0.8,-21.53,1.92,12.25,0.0997,0,0.1,86.8916666667,0,0.88,0.84,5381,0.530763,-0.1280114286,4.47,13.7,-31.1,4.4929,0.559,1.334,-2.19,-0.17,-1.04,0.29,0.32,0
0,2,4,3,2,18.2179136691,3.69,1.52,1.04,1.59,1.56,316.8871,316.8872,316.8872,1074.9,1074.9,1074.9,1114.7,1114.7,1114.7,3.8,-24.37,2.89,9.51,0.0946,0,0.09,86.8916666667,0,1.25,1.4,6337,2.835834,-0.1280114286,2.4,14.4,-33,7.893,1.222,2.843,-2.39,-0.15,-0.81,0.28,0.28,0
0,2,2,3,2,18.2179136691,12.69,2.11,1.36,2.86,2.46,23.42986,23.42986,23.42986,560.5,560.5,560.5,606.7,606.7,606.7,17.3,-22.24,4,30.45,0.1869,0,0.19,86.8916666667,0,0.94,0.92,5730,0.818623,-0.1280114286,3.98,15.3,-30.2,2.6232,0.681,1.606,-2.07,-0.13,0.28,0.32,0.3,0
0,2,4,3,2,18.2179136691,3.22,1.47,1.02,1.5,1.48,69.73354,69.73355,69.73356,736.2,736.2,736.2,775.3,775.3,775.3,3.3,-22.64,2.79,19.92,0.1488,0,0.15,86.8916666667,0,1.11,1.12,6087,1.545038,-0.1280114286,2.51,13.2,-31.4,4.0107,0.915,2.141,-2.25,-0.16,-0.67,0.3,0.3,0
0,2,2,3,2,18.2179136691,19.11,2.32,1.53,3.55,2.87,17.0484,17.0484,17.0484,517.7,517.7,517.7,566.1,566.1,566.1,29.3,-22.1,4.41,54.65,0.2891,0,0.29,86.8916666667,0,1.08,1.12,5965,1.424845,-0.1280114286,3.55,15.3,-29.8,2.0647,0.886,2.077,-2,-0.12,0.71,0.32,0.31,0
0,2,2,3,2,18.2179136691,13.26,2.13,1.38,2.93,2.5,647.0396,647.0396,647.0397,1284.9,1284.9,1284.9,1331.4,1331.4,1331.4,18.2,-25.88,4.04,7.32,0.0821,0,0.08,86.8916666667,0,1.38,1.63,6541,4.363568,-0.1280114286,1.95,13.5,-33.8,10.5928,1.497,3.474,-2.43,-0.13,-0.38,0.29,0.25,0
0,2,2,3,2,18.2179136691,7.73,1.86,1.2,2.24,2.04,32.84923,32.84923,32.84924,609.9,609.9,609.9,653.5,653.5,653.5,9.3,-22.34,3.53,39.82,0.2319,0,0.23,86.8916666667,0,1.05,1.31,5820,1.766543,-0.1280114286,6.92,13.1,-30.5,3.0108,0.995,2.341,-2.13,-0.14,-0.13,0.32,0.3,0
0,2,2,3,2,18.2179136691,6.4,1.77,1.16,2.05,1.9,5.692041,5.692041,5.692043,393.5,393.5,393.5,436.1,436.1,436.1,7.4,-20.32,3.36,82.29,0.3613,0,0.36,86.8916666667,0,0.93,0.9,5655,0.743199,-0.1280114286,4.07,14.8,-28.6,1.3274,0.652,1.541,-1.65,-0.14,0.12,0.38,0.47,0
0,2,4,3,2,18.2179136691,3.59,1.51,1.04,1.57,1.54,58.45542,58.45542,58.45543,704.5,704.5,704.5,744.1,744.1,744.1,3.7,-22.51,2.87,16.59,0.1273,0,0.13,86.8916666667,0,1,0.99,5728,0.946613,-0.1280114286,4.57,15.6,-31.2,4.1468,0.732,1.728,-2.22,-0.15,-0.61,0.3,0.3,0
0,2,4,3,2,18.2179136691,3.4,1.49,1.03,1.53,1.51,16.63113,16.63113,16.63114,514.5,514.5,514.5,553.9,553.9,553.9,3.5,-21.11,2.83,16.75,0.1174,0,0.12,86.8916666667,0,0.77,0.72,4712,0.229285,-0.1280114286,2.82,14.5,-29.8,3.2683,0.38,0.93,-1.95,-0.15,-0.44,0.33,0.36,0
0,2,4,3,2,18.2179136691,2.81,1.41,1,1.41,1.41,119.5905,119.5905,119.5905,842.5,842.5,842.5,880.9,880.9,880.9,2.8,-23.14,2.68,15.02,0.1215,0,0.12,86.8916666667,0,1.06,1.29,5863,1.764205,-0.1280114286,6.46,13.1,-31.9,5.6624,0.992,2.331,-2.3,-0.16,-0.79,0.29,0.29,0
0,2,2,3,2,18.2179136691,15.76,2.22,1.45,3.21,2.67,19.05033,19.05034,19.05034,532.3,532.3,532.3,579.6,579.6,579.6,22.8,-22.13,4.22,64.66,0.3331,0,0.33,86.8916666667,0,1.18,1.27,6182,2.113554,-0.1280114286,2.95,14.7,-29.9,2.032,1.065,2.485,-2.03,-0.12,0.5,0.32,0.31,0
0,2,2,3,2,18.2179136691,5.02,1.66,1.1,1.83,1.74,125.1756,125.1756,125.1756,852.2,852.2,852.2,893.5,893.5,893.5,5.5,-23.55,3.15,8.74,0.0819,0,0.08,86.8916666667,0,0.96,0.95,5675,0.839848,-0.1280114286,4.27,15.4,-32,6.1838,0.692,1.635,-2.29,-0.15,-0.58,0.3,0.28,0
0,2,4,3,2,18.2179136691,2.3,1.33,0.97,1.29,1.31,7.427711,7.427711,7.427712,420.6,420.6,420.6,458,458,458,2.2,-19.99,2.53,48.05,0.2459,0,0.25,86.8916666667,0,0.86,0.81,5256,0.449243,-0.1280114286,4.17,15,-28.9,1.7553,0.518,1.241,-1.75,-0.16,-0.49,0.35,0.45,0
0,2,4,3,2,18.2179136691,1.54,1.19,0.92,1.1,1.14,7.028603,7.028604,7.028604,414.8,414.8,414.8,450.3,450.3,450.3,1.4,-19.68,2.26,44.2,0.2289,0,0.23,86.8916666667,0,0.82,0.78,5097,0.368415,-0.1280114286,4.68,13.5,-28.9,1.8157,0.473,1.14,-1.73,-0.17,-0.65,0.35,0.47,0
0,2,4,3,2,18.2179136691,1.59,1.2,0.93,1.11,1.15,73.7249,73.72491,73.72491,746.5,746.5,746.5,782.2,782.2,782.2,1.5,-22.26,2.28,15.03,0.1192,0,0.12,86.8916666667,0,1,1,5845,1.047196,-0.1280114286,4.07,14.6,-31.4,4.4726,0.765,1.799,-2.25,-0.17,-0.91,0.29,0.31,0
0,2,2,3,2,18.2179136691,3.99,1.56,1.06,1.65,1.6,148.5602,148.5602,148.5602,889.4,889.4,889.4,929.6,929.6,929.6,4.2,-23.6,2.96,14.56,0.124,0,0.12,86.8916666667,0,1.2,1.3,6229,2.282705,-0.1280114286,2.75,13.7,-32.2,5.5911,1.103,2.573,-2.33,-0.15,-0.69,0.29,0.29,0
0,2,2,3,1,18.2179136691,17.55,2.27,1.49,3.39,2.78,2.288991,2.288991,2.288992,313.4,313.4,313.4,361.3,361.3,361.3,26.2,-19.87,4.32,96.17,0.3764,0,0.38,86.8916666667,0,0.77,0.74,5069,0.324371,-0.1280114286,5.13,15.8,-27.6,1.0476,0.445,1.072,-1.22,-0.12,1.3,0.36,0.61,0
0,2,2,3,2,18.2179136691,13.26,2.13,1.38,2.93,2.5,4.048758,4.048759,4.048759,361.4,361.4,361.4,407.8,407.8,407.8,18.2,-20.35,4.04,82.3,0.3507,0,0.35,86.8916666667,0,0.85,0.81,5393,0.497945,-0.1280114286,4.47,15.7,-28.3,1.2309,0.542,1.291,-1.51,-0.13,0.81,0.37,0.5,0
0,2,4,3,3,18.2179136691,0.68,0.93,0.85,0.79,0.86,19.64389,19.64389,19.6439,536.4,536.4,536.4,568,568,568,0.6,-20.26,1.77,30.86,0.1879,0,0.19,86.8916666667,0,0.93,0.86,5686,0.693608,-0.1280114286,1.7,13,-30,2.4392,0.628,1.484,-2.03,-0.18,-1.01,0.31,0.36,0
0,2,4,3,2,18.2179136691,2.23,1.32,0.97,1.28,1.3,64.3171,64.31712,64.31713,721.5,721.5,721.5,758.8,758.8,758.8,2.2,-22.32,2.51,14.03,0.1119,0,0.11,86.8916666667,0,0.95,0.93,5676,0.805425,-0.1280114286,3.98,15.7,-31.3,4.43,0.678,1.601,-2.23,-0.16,-0.79,0.3,0.31,0
0,2,6,3,3,18.2179136691,0.49,0.84,0.83,0.69,0.76,38.71819,38.71819,38.7182,635.5,635.5,635.5,665.6,665.6,665.6,0.4,-20.78,1.6,16.05,0.1198,0,0.12,86.8916666667,0,0.89,0.85,5410,0.555286,-0.1280114286,4.57,13.1,-30.7,3.7832,0.571,1.361,-2.14,-0.18,-1.14,0.29,0.33,0
0,2,4,3,2,18.2179136691,2.3,1.33,0.97,1.29,1.31,80.84019,80.84019,80.84022,763.9,763.9,763.9,801.4,801.4,801.4,2.2,-22.59,2.53,20.71,0.1541,0,0.15,86.8916666667,0,1.14,1.22,6158,1.920296,-0.1280114286,2.69,14.3,-31.5,4.2194,1.016,2.373,-2.27,-0.16,-0.81,0.29,0.3,0
0,2,2,3,2,18.2179136691,7.56,1.85,1.2,2.21,2.02,34.27444,34.27444,34.27444,616.4,616.4,616.4,659.9,659.9,659.9,9,-22.37,3.51,25.43,0.1692,0,0.17,86.8916666667,0,1,0.99,5780,0.981458,-0.1280114286,3.98,15.4,-30.6,3.1181,0.743,1.751,-2.14,-0.14,-0.15,0.32,0.3,0
0,2,2,3,2,18.2179136691,5.27,1.68,1.11,1.87,1.77,71.61835,71.61835,71.61837,741.1,741.1,741.1,782.7,782.7,782.7,5.9,-22.97,3.19,23.24,0.1679,0,0.17,86.8916666667,0,1.17,1.29,6064,2.018859,-0.1280114286,3.31,13.9,-31.4,4.0954,1.048,2.452,-2.25,-0.15,-0.47,0.3,0.29,0
0,2,4,3,2,18.2179136691,1.49,1.18,0.92,1.08,1.13,8.527657,8.527658,8.52766,435.4,435.4,435.4,470.7,470.7,470.7,1.4,-19.87,2.23,20.36,0.1314,0,0.13,86.8916666667,0,0.73,0.67,4372,0.14715,-0.1280114286,1.78,13.4,-29.1,2.7184,0.308,0.766,-1.77,-0.17,-0.68,0.34,0.44,0
0,2,2,3,2,18.2179136691,6.1,1.75,1.14,2,1.87,225.9471,225.9471,225.9472,987.7,987.7,987.7,1030.1,1030.1,1030.1,7,-24.3,3.32,7.26,0.0743,0,0.07,86.8916666667,0,1.04,1.07,5904,1.248081,-0.1280114286,4.07,14.5,-32.6,7.678,0.832,1.954,-2.35,-0.14,-0.58,0.29,0.27,0
0,2,2,3,1,18.2179136691,26.81,2.5,1.72,4.3,3.28,5.910576,5.910576,5.910578,397.2,397.2,397.2,447.6,447.6,447.6,46.1,-21.11,4.75,47.15,0.238,0,0.24,86.8916666667,0,0.81,0.76,5042,0.33491,-0.1280114286,4.47,12.9,-28.7,1.7015,0.452,1.092,-1.67,-0.11,1.45,0.31,0.41,0
0,2,2,3,2,18.2179136691,5.82,1.72,1.13,1.95,1.84,973.6771,973.6772,973.6773,1423.1,1423.1,1423.1,1465.2,1465.2,1465.2,6.6,-25.87,3.28,1.85,0.0291,0,0.03,86.8916666667,0,0.96,0.93,5706,0.822589,-0.1280114286,3.89,14.2,-34.2,17.1149,0.684,1.614,-2.41,-0.15,-0.79,0.28,0.27,0
0,2,2,3,2,18.2179136691,4.2,1.58,1.07,1.68,1.63,2545.467,2545.467,2545.468,1809.6,1809.6,1809.6,1850,1850,1850,4.5,-26.73,3,0.94,0.0186,0,0.02,86.8916666667,0,0.97,0.96,5708,0.877745,-0.1280114286,4.37,14.9,-35.3,27.8231,0.706,1.667,-2.43,-0.15,-0.99,0.28,0.28,0
0,2,4,3,3,18.2179136691,0.63,0.91,0.84,0.77,0.83,815.5963,815.5964,815.5966,1361.5,1361.5,1361.5,1392.8,1392.8,1392.8,0.5,-24.27,1.72,2.42,0.036,0,0.04,86.8916666667,0,1.07,1.04,5748,1.059311,-0.1280114286,2.82,12.7,-34,15.4252,0.774,1.824,-2.4,-0.18,-1.29,0.27,0.29,0
0,2,2,3,2,18.2179136691,23.62,2.43,1.65,4,3.12,100.1681,100.1681,100.1681,806,806,806,855.6,855.6,855.6,38.9,-24.14,4.62,3.91,0.0437,0,0.04,86.8916666667,0,0.73,0.69,4601,0.191424,-0.1280114286,4.68,15.6,-31.8,8.4191,0.349,0.857,-2.2,-0.11,0.39,0.31,0.25,0
0,2,4,3,3,18.2179136691,3.14,1.46,1.02,1.48,1.47,1318.838,1318.838,1318.839,1535.3,1535.3,1535.3,1574.3,1574.3,1574.3,3.2,-25.83,2.77,1.79,0.0291,0,0.03,86.8916666667,0,1.03,1.03,5857,1.120122,-0.1280114286,3.89,14.5,-34.6,18.9206,0.79,1.859,-2.43,-0.16,-1.01,0.28,0.28,0
0,2,2,3,2,18.2179136691,12.42,2.09,1.35,2.83,2.43,111.2722,111.2723,111.2723,827.4,827.4,827.4,873.5,873.5,873.5,16.8,-23.93,3.98,5.34,0.0557,0,0.06,86.8916666667,0,0.81,0.77,5048,0.345421,-0.1280114286,4.79,15.4,-31.9,7.37,0.459,1.108,-2.24,-0.13,-0.09,0.31,0.26,0
0,2,2,3,2,18.2179136691,4.77,1.64,1.09,1.78,1.71,485.2695,485.2695,485.2696,1195.8,1195.8,1195.8,1236.8,1236.8,1236.8,5.2,-24.99,3.11,2.59,0.0359,0,0.04,86.8916666667,0,0.92,0.88,5477,0.62521,-0.1280114286,4.27,14,-33.5,13.0938,0.604,1.435,-2.37,-0.15,-0.77,0.29,0.28,0
0,2,2,3,2,18.2179136691,4.89,1.65,1.1,1.8,1.72,185.7668,185.7668,185.7668,940.6,940.6,940.6,981.7,981.7,981.7,5.4,-23.96,3.13,5.32,0.058,0,0.06,86.8916666667,0,0.92,0.88,5477,0.62521,-0.1280114286,4.27,14,-32.4,8.0905,0.604,1.435,-2.31,-0.15,-0.64,0.29,0.28,0
0,2,4,3,3,18.2179136691,1.23,1.11,0.9,1,1.05,4422.53,4422.53,4422.531,2077.6,2077.6,2077.6,2112,2112,2112,1.1,-26.56,2.11,1.14,0.0224,0,0.02,86.8916666667,0,1.16,1.27,6260,2.222259,-0.1280114286,2.82,13.2,-35.9,30.5533,1.086,2.532,-2.47,-0.17,-1.28,0.26,0.29,0
0,2,4,3,3,18.2179136691,2.37,1.34,0.97,1.31,1.33,1637.885,1637.885,1637.886,1620.7,1620.7,1620.7,1658.3,1658.3,1658.3,2.3,-25.89,2.55,1.09,0.0201,0,0.02,86.8916666667,0,0.91,0.88,5559,0.663501,-0.1280114286,4.27,14.8,-34.8,23.464,0.619,1.468,-2.41,-0.16,-1.09,0.27,0.29,0
0,2,2,3,2,18.2179136691,8.29,1.89,1.22,2.31,2.09,159.5441,159.5441,159.5441,905.5,905.5,905.5,949.4,949.4,949.4,10.1,-24.1,3.6,5.72,0.0604,0,0.06,86.8916666667,0,0.9,0.86,5442,0.581997,-0.1280114286,4.57,15.7,-32.3,7.5937,0.584,1.389,-2.3,-0.14,-0.38,0.3,0.27,0
0,2,4,3,3,18.2179136691,1.49,1.18,0.92,1.08,1.13,651.6836,651.6837,651.6838,1287.2,1287.2,1287.2,1322.6,1322.6,1322.6,1.4,-24.6,2.23,1.44,0.0233,0,0.02,86.8916666667,0,0.81,0.77,5079,0.353984,-0.1280114286,5.01,14.5,-33.8,17.6766,0.464,1.119,-2.35,-0.17,-1.12,0.28,0.29,0
0,2,4,3,2,18.2179136691,1.4,1.15,0.91,1.05,1.1,77.42004,77.42004,77.42004,755.7,755.7,755.7,790.8,790.8,790.8,1.3,-22.23,2.19,8.41,0.0769,0,0.08,86.8916666667,0,0.86,0.81,5282,0.458198,-0.1280114286,4.47,13.8,-31.5,5.6133,0.523,1.25,-2.23,-0.17,-0.95,0.29,0.31,0
0,2,6,3,3,18.2179136691,0.36,0.76,0.81,0.62,0.68,367.2571,367.2571,367.2573,1115.3,1115.3,1115.3,1144,1144,1144,0.3,-23.02,1.45,3.95,0.0479,0,0.05,86.8916666667,0,0.94,0.99,5564,0.842769,-0.1280114286,8.51,12.6,-33.2,11.0305,0.698,1.654,-2.36,-0.18,-1.33,0.27,0.29,0
0,2,6,3,3,18.2179136691,0.22,0.65,0.78,0.51,0.58,556.7078,556.7078,556.7078,1237.5,1237.5,1237.5,1263.9,1263.9,1263.9,0.2,-23.13,1.23,2.89,0.0389,0,0.04,86.8916666667,0,0.94,0.99,5564,0.842769,-0.1280114286,8.51,12.6,-33.6,13.5916,0.698,1.654,-2.38,-0.19,-1.41,0.27,0.28,0
0,2,4,3,3,18.2179136691,0.56,0.87,0.84,0.73,0.8,210.7515,210.7516,210.7516,970.7,970.7,970.7,1001.4,1001.4,1001.4,0.5,-22.72,1.66,5.99,0.0632,0,0.06,86.8916666667,0,0.94,0.99,5564,0.842769,-0.1280114286,8.51,12.6,-32.6,8.3504,0.698,1.654,-2.33,-0.18,-1.23,0.27,0.3,0
0,2,6,3,3,18.2179136691,0.36,0.76,0.81,0.62,0.68,261.2438,261.2439,261.2439,1024.3,1024.3,1024.3,1052.9,1052.9,1052.9,0.3,-22.65,1.45,5.1,0.0568,0,0.06,86.8916666667,0,0.94,0.99,5564,0.842769,-0.1280114286,8.51,12.6,-32.8,9.2991,0.698,1.654,-2.34,-0.18,-1.32,0.27,0.29,0
0,2,4,3,3,18.2179136691,0.6,0.9,0.84,0.75,0.82,6733.459,6733.461,6733.461,2307.8,2307.8,2307.8,2338.9,2338.9,2338.9,0.5,-26.55,1.7,0.69,0.0159,0,0.02,86.8916666667,0,1.12,1.18,6078,1.704891,-0.1280114286,3.39,13.4,-36.3,40.3481,0.962,2.251,-2.47,-0.18,-1.4,0.26,0.29,0
0,2,4,3,3,18.2179136691,1.4,1.15,0.91,1.05,1.1,195.0811,195.0811,195.0812,952.1,952.1,952.1,987.2,987.2,987.2,1.3,-23.24,2.19,4.24,0.0486,0,0.05,86.8916666667,0,0.85,0.81,5288,0.460284,-0.1280114286,4.57,15,-32.5,8.8956,0.524,1.253,-2.3,-0.17,-1.04,0.28,0.3,0
0,2,2,3,2,18.2179136691,4.54,1.61,1.08,1.74,1.68,186.562,186.562,186.5621,941.6,941.6,941.6,982.4,982.4,982.4,4.9,-23.92,3.07,8.11,0.08,0,0.08,86.8916666667,0,1.04,1.06,5866,1.19363,-0.1280114286,4.37,15.4,-32.4,7.0667,0.816,1.917,-2.34,-0.15,-0.67,0.29,0.28,0
0,2,2,3,2,18.2179136691,9.51,1.96,1.26,2.47,2.2,117.0242,117.0242,117.0243,837.9,837.9,837.9,882.6,882.6,882.6,12,-23.84,3.73,8.83,0.0827,0,0.08,86.8916666667,0,0.97,0.95,5608,0.800883,-0.1280114286,4.9,15.2,-31.9,6.1227,0.678,1.606,-2.28,-0.14,-0.26,0.3,0.27,0
0,2,4,3,2,18.2179136691,3.69,1.52,1.04,1.59,1.56,713.1526,713.1528,713.1528,1316.6,1316.6,1316.6,1356.3,1356.3,1356.3,3.8,-25.26,2.89,3.74,0.0488,0,0.05,86.8916666667,0,1.11,1.17,6099,1.699402,-0.1280114286,3.31,15.3,-33.9,12.7994,0.959,2.243,-2.42,-0.15,-0.9,0.28,0.28,0
0,2,6,3,3,18.2179136691,0.25,0.68,0.79,0.54,0.61,210.6165,210.6165,210.6166,970.6,970.6,970.6,997.7,997.7,997.7,0.2,-22.18,1.3,3.5,0.0424,0,0.04,86.8916666667,0,0.83,0.79,5101,0.37911,-0.1280114286,4.9,13.6,-32.6,9.9356,0.48,1.156,-2.29,-0.19,-1.35,0.27,0.29,0
0,2,6,3,3,18.2179136691,0.29,0.72,0.8,0.57,0.64,1445.444,1445.444,1445.445,1570.9,1570.9,1570.9,1598.7,1598.7,1598.7,0.2,-24.38,1.36,0.97,0.0183,0,0.02,86.8916666667,0,0.86,0.82,5316,0.48179,-0.1280114286,4.27,14.5,-34.7,24.1132,0.535,1.278,-2.39,-0.18,-1.42,0.26,0.28,0
0,2,4,3,3,18.2179136691,0.58,0.88,0.84,0.74,0.81,626.9587,626.9588,626.9589,1274.8,1274.8,1274.8,1305.8,1305.8,1305.8,0.5,-23.93,1.68,3.03,0.0413,0,0.04,86.8916666667,0,1.02,1.02,5815,1.067306,-0.1280114286,4.17,13.4,-33.8,13.2037,0.774,1.821,-2.4,-0.18,-1.29,0.27,0.29,0
